hh_id,hh_type,race
9510,single_Male_head_of_household,White
9511,unmarried_couple,Black
9511,unmarried_couple,White
9512,single_Female_head_of_household,White
9513,single_Male_head_of_household,Black
9514,single_Male_head_of_household,Black
9515,married_couple,White
9515,married_couple,Black
9516,unmarried_couple,Asian
9516,unmarried_couple,White
9517,married_couple,White
9518,single_Male_head_of_household,White
9519,unmarried_couple,Asian
9519,unmarried_couple,White
9520,single_Male_head_of_household,White
9521,unmarried_couple,White
9522,unmarried_couple,White
9523,single_Female_head_of_household,Asian
9524,married_couple,White
9525,married_couple,White
9526,unmarried_couple,Asian
9526,unmarried_couple,White
9527,single_Male_head_of_household,White
9528,single_Female_head_of_household,White
9529,unmarried_couple,White
9529,unmarried_couple,Asian
9530,married_couple,White
9531,single_Male_head_of_household,White
9532,married_couple,White
9533,unmarried_couple,Asian
9533,unmarried_couple,White
9534,single_Male_head_of_household,White
9535,unmarried_couple,White
9535,unmarried_couple,Black
9536,single_Male_head_of_household,Asian
9537,single_Male_head_of_household,Asian
9538,single_Male_head_of_household,White
9539,unmarried_couple,White
9539,unmarried_couple,Asian
9540,single_Male_head_of_household,Black
9541,single_Female_head_of_household,White
9542,married_couple,White
9543,unmarried_couple,Black
9543,unmarried_couple,White
9544,unmarried_couple,Asian
9545,married_couple,Black
9545,married_couple,Asian
9546,single_Male_head_of_household,White
9547,single_Male_head_of_household,White
9548,unmarried_couple,Asian
9548,unmarried_couple,White
9549,married_couple,Black
9549,married_couple,Asian
9550,unmarried_couple,White
9551,single_Male_head_of_household,White
9552,married_couple,White
9553,unmarried_couple,White
9554,unmarried_couple,White
9555,single_Male_head_of_household,Asian
9556,unmarried_couple,White
9557,single_Male_head_of_household,White
9558,married_couple,White
9559,unmarried_couple,White
9559,unmarried_couple,Asian
9560,married_couple,White
9561,unmarried_couple,White
9561,unmarried_couple,Asian
9562,single_Female_head_of_household,White
9563,single_Male_head_of_household,White
9564,single_Female_head_of_household,Asian
9565,single_Female_head_of_household,Asian
9566,married_couple,White
9567,single_Male_head_of_household,Black
9568,unmarried_couple,White
9569,single_Female_head_of_household,White
9570,single_Male_head_of_household,Black
9571,single_Male_head_of_household,White
9572,unmarried_couple,White
9573,single_Male_head_of_household,White
9574,single_Female_head_of_household,Asian
9575,married_couple,White
9576,single_Male_head_of_household,Black
9577,married_couple,White
9577,married_couple,Asian
9578,unmarried_couple,White
9579,unmarried_couple,White
9580,unmarried_couple,Black
9580,unmarried_couple,Asian
9581,single_Male_head_of_household,Asian
9582,single_Female_head_of_household,Black
9583,married_couple,White
9584,married_couple,White
9585,married_couple,White
9586,married_couple,Asian
9587,single_Male_head_of_household,White
9588,unmarried_couple,White
9589,unmarried_couple,Asian
9589,unmarried_couple,Black
9590,single_Male_head_of_household,White
9591,unmarried_couple,Black
9591,unmarried_couple,White
9592,unmarried_couple,White
9592,unmarried_couple,Asian
9593,unmarried_couple,White
9593,unmarried_couple,Asian
9594,married_couple,White
9595,single_Male_head_of_household,White
9596,single_Female_head_of_household,White
9597,married_couple,White
9597,married_couple,Asian
9598,married_couple,White
9599,unmarried_couple,Black
9599,unmarried_couple,White
9600,married_couple,White
9600,married_couple,Asian
9601,single_Female_head_of_household,Asian
9602,single_Female_head_of_household,White
9603,single_Male_head_of_household,White
9604,unmarried_couple,White
9604,unmarried_couple,Black
9605,unmarried_couple,White
9605,unmarried_couple,Asian
9606,married_couple,White
9607,single_Male_head_of_household,Asian
9608,single_Female_head_of_household,White
9609,single_Male_head_of_household,Asian
9610,unmarried_couple,White
9611,single_Male_head_of_household,White
9612,single_Male_head_of_household,Asian
9613,single_Male_head_of_household,Black
9614,unmarried_couple,Asian
9615,single_Female_head_of_household,White
9616,unmarried_couple,Black
9616,unmarried_couple,White
9617,single_Male_head_of_household,Asian
9618,single_Female_head_of_household,Asian
9619,single_Male_head_of_household,White
9620,unmarried_couple,White
9620,unmarried_couple,Asian
9621,single_Male_head_of_household,White
9622,unmarried_couple,White
9623,married_couple,White
9624,single_Male_head_of_household,White
9625,unmarried_couple,Black
9625,unmarried_couple,White
9626,single_Male_head_of_household,Asian
9627,unmarried_couple,White
9628,single_Male_head_of_household,White
9629,single_Male_head_of_household,Black
9630,single_Male_head_of_household,White
9631,unmarried_couple,Asian
9631,unmarried_couple,White
9632,unmarried_couple,White
9633,single_Male_head_of_household,White
9634,unmarried_couple,White
9635,single_Male_head_of_household,Black
9636,married_couple,White
9636,married_couple,Black
9637,unmarried_couple,White
9638,married_couple,White
9638,married_couple,Asian
9639,unmarried_couple,White
9639,unmarried_couple,Black
9640,married_couple,White
9641,single_Male_head_of_household,White
9642,single_Male_head_of_household,White
9643,unmarried_couple,White
9644,married_couple,White
9645,unmarried_couple,Asian
9645,unmarried_couple,White
9646,unmarried_couple,Asian
9646,unmarried_couple,White
9647,unmarried_couple,White
9647,unmarried_couple,Asian
9648,married_couple,Asian
9648,married_couple,White
9649,unmarried_couple,White
9650,unmarried_couple,Black
9650,unmarried_couple,Asian
9651,single_Male_head_of_household,White
9652,unmarried_couple,White
9653,single_Female_head_of_household,Black
9654,single_Male_head_of_household,White
9655,unmarried_couple,White
9656,single_Male_head_of_household,White
9657,single_Male_head_of_household,White
9658,married_couple,White
9658,married_couple,Asian
9659,unmarried_couple,White
9659,unmarried_couple,Asian
9660,single_Male_head_of_household,White
9661,single_Female_head_of_household,Asian
9662,single_Male_head_of_household,White
9663,single_Female_head_of_household,White
9664,unmarried_couple,White
9665,married_couple,White
9666,married_couple,White
9667,single_Male_head_of_household,Asian
9668,married_couple,Black
9668,married_couple,Asian
9669,single_Male_head_of_household,White
9670,married_couple,White
9671,single_Male_head_of_household,White
9672,single_Female_head_of_household,Asian
9673,single_Female_head_of_household,White
9674,married_couple,White
9675,married_couple,White
9676,single_Male_head_of_household,Asian
9677,unmarried_couple,White
9677,unmarried_couple,Asian
9678,married_couple,White
9679,single_Male_head_of_household,White
9680,married_couple,White
9681,unmarried_couple,Asian
9682,married_couple,White
9682,married_couple,Asian
9683,single_Male_head_of_household,White
9684,unmarried_couple,Asian
9684,unmarried_couple,White
9685,unmarried_couple,White
9685,unmarried_couple,Asian
9686,unmarried_couple,White
9687,single_Male_head_of_household,White
9688,married_couple,White
9689,single_Male_head_of_household,White
9690,unmarried_couple,White
9690,unmarried_couple,Asian
9691,single_Male_head_of_household,Black
9692,unmarried_couple,White
9693,unmarried_couple,Black
9693,unmarried_couple,Asian
9694,single_Male_head_of_household,White
9695,married_couple,Asian
9695,married_couple,White
9696,unmarried_couple,White
9697,unmarried_couple,White
9698,single_Female_head_of_household,Asian
9699,unmarried_couple,White
9699,unmarried_couple,Black
9700,unmarried_couple,White
9700,unmarried_couple,Asian
9701,unmarried_couple,White
9702,unmarried_couple,White
9703,unmarried_couple,White
9704,unmarried_couple,Asian
9705,unmarried_couple,Asian
9705,unmarried_couple,White
9706,unmarried_couple,White
9706,unmarried_couple,Asian
9707,single_Male_head_of_household,White
9708,unmarried_couple,White
9709,married_couple,Asian
9710,single_Male_head_of_household,White
9711,unmarried_couple,Asian
9711,unmarried_couple,White
9712,unmarried_couple,White
9713,unmarried_couple,White
9713,unmarried_couple,Asian
9714,married_couple,Asian
9714,married_couple,White
9715,single_Male_head_of_household,Asian
9716,single_Male_head_of_household,White
9717,married_couple,White
9718,single_Male_head_of_household,White
9719,unmarried_couple,Asian
9720,married_couple,Asian
9720,married_couple,White
9721,single_Male_head_of_household,White
9722,married_couple,White
9723,married_couple,White
9724,unmarried_couple,White
9725,married_couple,White
9725,married_couple,Asian
9726,married_couple,White
9727,unmarried_couple,White
9727,unmarried_couple,Asian
9728,unmarried_couple,Black
9728,unmarried_couple,White
9729,unmarried_couple,White
9730,unmarried_couple,Asian
9730,unmarried_couple,White
9731,unmarried_couple,Asian
9731,unmarried_couple,White
9732,single_Female_head_of_household,White
9733,single_Male_head_of_household,White
9734,single_Male_head_of_household,White
9735,single_Female_head_of_household,White
9736,single_Female_head_of_household,Asian
9737,unmarried_couple,White
9737,unmarried_couple,Asian
9738,unmarried_couple,White
9739,single_Female_head_of_household,Asian
9740,unmarried_couple,Asian
9740,unmarried_couple,White
9741,single_Male_head_of_household,White
9742,single_Male_head_of_household,White
9743,unmarried_couple,Asian
9743,unmarried_couple,White
9744,married_couple,Black
9744,married_couple,White
9745,single_Female_head_of_household,White
9746,unmarried_couple,White
9747,married_couple,Asian
9747,married_couple,White
9748,unmarried_couple,White
9749,married_couple,Asian
9749,married_couple,White
9750,married_couple,White
9751,single_Female_head_of_household,Black
9752,single_Male_head_of_household,White
9753,married_couple,White
9754,single_Male_head_of_household,Black
9755,married_couple,Black
9756,married_couple,White
9757,single_Female_head_of_household,Asian
9758,married_couple,White
9759,married_couple,White
9760,single_Male_head_of_household,Asian
9761,married_couple,Asian
9761,married_couple,White
9762,unmarried_couple,Black
9763,unmarried_couple,White
9763,unmarried_couple,Asian
9764,married_couple,Asian
9764,married_couple,Black
9765,married_couple,Black
9765,married_couple,Asian
9766,unmarried_couple,Asian
9767,unmarried_couple,White
9768,unmarried_couple,Black
9768,unmarried_couple,White
9769,unmarried_couple,White
9770,unmarried_couple,White
9770,unmarried_couple,Asian
9771,single_Male_head_of_household,White
9772,single_Female_head_of_household,White
9773,married_couple,White
9773,married_couple,Asian
9774,unmarried_couple,White
9775,single_Male_head_of_household,White
9776,unmarried_couple,White
9777,married_couple,Asian
9777,married_couple,White
9778,single_Male_head_of_household,White
9779,married_couple,White
9779,married_couple,Asian
9780,single_Male_head_of_household,White
9781,unmarried_couple,White
9782,unmarried_couple,White
9783,single_Male_head_of_household,White
9784,married_couple,White
9784,married_couple,Black
9785,single_Male_head_of_household,White
9786,married_couple,White
9787,unmarried_couple,White
9787,unmarried_couple,Asian
9788,married_couple,Black
9789,married_couple,White
9789,married_couple,Black
9790,unmarried_couple,White
9791,unmarried_couple,Asian
9791,unmarried_couple,White
9792,unmarried_couple,White
9792,unmarried_couple,Asian
9793,unmarried_couple,White
9794,married_couple,White
9795,unmarried_couple,White
9796,married_couple,Black
9796,married_couple,White
9797,unmarried_couple,Black
9797,unmarried_couple,White
9798,unmarried_couple,Asian
9798,unmarried_couple,White
9799,single_Male_head_of_household,Asian
9800,single_Male_head_of_household,White
9801,married_couple,Asian
9801,married_couple,White
9802,unmarried_couple,White
9803,single_Male_head_of_household,White
9804,single_Female_head_of_household,White
9805,single_Female_head_of_household,Asian
9806,single_Male_head_of_household,White
9807,unmarried_couple,White
9808,single_Male_head_of_household,Asian
9809,single_Male_head_of_household,White
9810,unmarried_couple,Asian
9810,unmarried_couple,Black
9811,single_Male_head_of_household,White
9812,unmarried_couple,White
9813,unmarried_couple,White
9814,unmarried_couple,Black
9815,married_couple,White
9815,married_couple,Asian
9816,married_couple,Black
9817,single_Female_head_of_household,White
9818,married_couple,Asian
9819,unmarried_couple,Black
9819,unmarried_couple,White
9820,unmarried_couple,White
9821,single_Male_head_of_household,White
9822,single_Male_head_of_household,White
9823,married_couple,Black
9823,married_couple,White
9824,single_Male_head_of_household,White
